title,source,published_at,description,url
Russian missile strike kills six after Zelenskiy hosts US company making Patriots,The Irish Times,2026-07-24T13:56:53Z,Ukrainian attack on oil facility in Russia kills six and injures 26 others,https://www.irishtimes.com/world/europe/2026/07/24/russian-missile-strike-kills-six-after-zelenskiy-hosts-us-company-making-patriots/
Clock Ticks Down to Europe’s Ban on Russian Gas Tankers,Biztoc.com,2026-07-24T13:56:04Z,Europeans say they fear a rising dependence on American energy even with a looming Jan. 1 deadline to end liquefied natural gas imports from Russia.,https://biztoc.com/x/1aaa519f7a559c0d
"White House says Trump, Zelenskiy to meet in Washington next week",The Times of India,2026-07-24T13:48:26Z,"Trump and Zelenskiy are set to meet in Washington Tuesday, pending official confirmation, with Zelenskiy reportedly also planning to attend the funeral of Senator Lindsey Graham, a staunch Ukraine ally.",https://economictimes.indiatimes.com/news/international/world-news/white-house-says-trump-zelenskiy-to-meet-in-washington-next-week/articleshow/132607519.cms
US Stands to Gain Most From Nord Stream Sabotage – Expert,Sputnikglobe.com,2026-07-24T13:44:23Z,"German prosecutors have linked the Nord Stream pipeline sabotage to Ukrainian state agencies, according to Nicola Canestrini, an attorney representing one of the suspects. He said the indictment argues there are sufficient grounds to believe the operation was…",https://sputnikglobe.com/20260724/us-stands-to-gain-most-from-nord-stream-sabotage--expert-1124491943.html
Sophie Cunningham sends message to her haters after saying men don't belong in women's sports,Fox News,2026-07-24T13:42:04Z,Sophie Cunningham tripled down on Instagram after her ESPN comments about biological men in women's sports sparked backlash from sports media.,https://www.foxnews.com/outkick-sports/sophie-cunningham-sends-message-haters-saying-men-dont-belong-womens-sports
Russian missile strike kills 10 at Ukraine defence industry event,ABC News (AU),2026-07-24T13:41:40Z,"A Russian ballistic missile strike has killed 10 people and injured almost 100 at a defence industry event near Kyiv, as the Kremlin says it will keep fighting while awaiting new US peace proposals.",https://www.abc.net.au/news/2026-07-24/russian-missile-strike-kills-10-at-ukraine-defence-event/106957128
Oil Prices Set For Weekly Rise On Middle East Escalation,HuffPost,2026-07-24T13:34:36Z,Traders jittery over worsening disruption to energy flows in the Red Sea and fears of further escalation in the U.S.-Israeli war with Iran.,https://www.huffpost.com/entry/oil-prices-iran-trump_n_6a636835e4b0811ae0401095
NATO-IP4 Relations Remain Stronger Than the Last Two Summits Suggest,The Diplomat,2026-07-24T13:34:00Z,"Yes, the Indo-Pacific leaders were absent for the second year in a row. But that’s not because of a lack of interest in the partnership.",https://thediplomat.com/2026/07/nato-ip4-relations-remain-stronger-than-the-last-two-summits-suggest/
UFC Abu Dhabi preview: ‘Ankalaev vs. Guskov’ predictions,MMA Mania,2026-07-24T13:30:00Z,"Ultimate Fighting Championship (UFC) is just one day away from the upcoming UFC Abu Dhabi mixed martial arts (MMA) event, which is set to go down tomorrow night (Sat., July 25, 2026) on Paramount+ from inside Etihad Arena on “Fight Island” in Abu Dhabi, UAE. …",https://www.mmamania.com/ufc-predictions/459217/ufc-abu-dhabi-preview-ankalaev-vs-guskov-predictions
Blood Transfusion Diagnostics Market Size to Hit USD 8.67 Billion by 2035 as Automated Testing and AI-Driven Blood Safety Solutions Accelerate Growth | SNS Insider,GlobeNewswire,2026-07-24T13:30:00Z,"U.S. Blood Transfusion Diagnostics Market to Reach USD 3.08 Billion by 2035, while Europe Blood Transfusion Diagnostics Market to Grow at 5.62% CAGR Through 2035 supported by increasing blood safety initiatives, automated diagnostic testing, and molecular scr…",https://www.globenewswire.com/news-release/2026/07/24/3332883/0/en/Blood-Transfusion-Diagnostics-Market-Size-to-Hit-USD-8-67-Billion-by-2035-as-Automated-Testing-and-AI-Driven-Blood-Safety-Solutions-Accelerate-Growth-SNS-Insider.html
How much help are Russia and China giving Iran in war with US?,Biztoc.com,2026-07-24T13:25:41Z,"p>Jamie Timson is the UK news editor. Having been with the team from 2015 to 2019 holding roles including intern, editorial assistant and staff writer, he rejoined in September 2022. He was a founding panellist on The Week Unwrapped podcast, often discussing …",https://biztoc.com/x/40a50379b03b1f04
"""It's Getting Worse"": HSBC Warns Commodities Face Squeeze As Chokepoint Chaos Spreads",Biztoc.com,2026-07-24T13:25:36Z,"""It's Getting Worse"": HSBC Warns Commodities Face Squeeze As Chokepoint Chaos Spreads
 
The key takeaway heading into the weekend is that maritime chokepoint chaos has spread from the Strait of Hormuz to the Bab el-Mandeb Strait, while fighting across the Bla…",https://biztoc.com/x/2a6c67bad723b76a
The absolute longest humans could live — even if we beat aging: study,New York Post,2026-07-24T13:23:14Z,"Tough break, biohackers. A new study claims to have found the absolute upper limit of the human lifespan — even if scientists somehow crack the code on aging itself.",https://nypost.com/2026/07/24/health/the-longest-humans-could-live-even-if-we-beat-aging-study/
"Romania shoots down drone breaching its airspace, president says",New York Post,2026-07-24T13:17:31Z,"A Romanian F-16 fighter jet shot down a drone that had entered its airspace on Friday, President Nicusor Dan said.",https://nypost.com/2026/07/24/world-news/romania-shoots-down-drone-breaching-its-airspace-president-says/
Five Takeaways From the Secret Russian-German Talks in Baku,Substack.com,2026-07-24T13:16:14Z,"…
The post Five Takeaways From the Secret Russian-German Talks in Baku appeared first on Global Research.",https://korybko.substack.com/p/five-takeaways-from-the-secret-russian
Ten killed in Russian attack on Kyiv,BBC News,2026-07-24T13:15:30Z,A rescue operation is under way following a deadly Russian missile strike just outside of the Ukrainian capital,https://www.bbc.co.uk/news/articles/cj637zd1k1ko
The Piano: how the viral appeal of pianists in public spaces is not so different from 19th-century music salons,The Conversation Africa,2026-07-24T13:15:02Z,"In the 19th century, musical reputations travelled through invitations, conversation, print and gossip.",https://theconversation.com/the-piano-how-the-viral-appeal-of-pianists-in-public-spaces-is-not-so-different-from-19th-century-music-salons-287618
"US, Ukraine push to resume peace talks with Russia for partial ceasefire",Crypto Briefing,2026-07-24T13:11:27Z,"US and Ukraine push to resume peace talks with Russia for a partial ceasefire. Ceasefire agreement by December 31, 2026 at 36.5% YES.
The post US, Ukraine push to resume peace talks with Russia for partial ceasefire appeared first on Crypto Briefing.",https://cryptobriefing.com/us-ukraine-push-to-resume-peace-talks-with-russia-for-partial-ceasefire/
This unique phone with a rear OLED screen could soon be available globally,Android Authority,2026-07-24T13:11:26Z,"A new report claims Xiaomi’s upcoming 18 Pro series, which features a unique rear display, could be available globally.",https://www.androidauthority.com/xiaomi-18-pro-rear-screen-global-launch-leak-3691121/
The Venice Art Biennale: Quietly criticising Israel,We-make-money-not-art.com,2026-07-24T13:00:22Z,"Fortunately for anyone who abhors artwashing, the curating of the art biennial has made it impossible to ignore the crimes committed by Israel in Palestine and beyond",https://we-make-money-not-art.com/the-venice-art-biennale-quietly-criticising-israel/
"Photos of the Week: Alpine Swing, Disaster Simulation, Lumberjack Championship",The Atlantic,2026-07-24T13:00:00Z,"A medieval full-contact-combat exhibition in France, celebrations in Spain after its World Cup win, scenes from the ongoing Tour de France cycling race, and much more",https://www.theatlantic.com/photography/2026/07/photos-of-the-week-alpine-swing-disaster-simulation-lumberjack-championship/688039/
Romania uses F16 to shoot down 'Shahed drone' over its territory for the first time as Putin unleashes new Ukraine strikes,Dailymail.com,2026-07-24T12:55:38Z,Romania has used an F-16 fighter jet to shoot down a drone that had entered its airspace on Friday.,https://www.dailymail.com/news/article-16002545/Romania-F16-shot-Shahed-drone-territory-Ukraine-strikes.html
"Half the Price, Same Punch: Why Lockheed Martin Corporation (LMT)’s New Interceptor Could Reload Its Growth Story",Yahoo Entertainment,2026-07-24T12:54:42Z,The economic imbalance of using a $4 million interceptor to strike down a low-cost missile or drone has become a strategic challenge for America and its alli...,https://finance.yahoo.com/markets/stocks/articles/half-price-same-punch-why-125442970.html
EU Bars Transactions With HTX Over Russian Sanctions Evasion,Bitcoinfoundation.org,2026-07-24T12:45:04Z,"HTX has been added to the EU’s latest Russia sanctions package, two months after the UK froze assets tied to the crypto exchange. The European...
The post EU Bars Transactions With HTX Over Russian Sanctions Evasion appeared first on Bitcoin Foundation.",https://bitcoinfoundation.org/news/regulation/eu-bars-transactions-with-htx/
We are Already Fighting World War III and You are the Target,Globalresearch.ca,2026-07-24T12:44:45Z,"We must nurture our children to be powerful defenders of human liberty rather than submissive participants in the Elite’s technocratic war on humanity
The post We are Already Fighting World War III and You are the Target appeared first on Global Research.",https://www.globalresearch.ca/fighting-world-war-iii-you-target/5934421
Romanian jet shoots down drone,RT,2026-07-24T12:41:59Z,"A Romanian fighter jet has intercepted a drone north of the country’ capital of Bucharest, the third such incident in two months Read Full Article at RT.com",https://www.rt.com/news/643424-romania-shoots-down-drone/
Russia says it will wait for new Trump proposals on ending Ukraine war,The Times of India,2026-07-24T12:40:44Z,Russia believes President Trump sincerely seeks to end the Ukraine war.  The Kremlin will await new United States proposals for peace talks.  Moscow will continue military operations to achieve its stated objectives.  Russia blames European allies for prolong…,https://economictimes.indiatimes.com/news/international/world-news/russia-says-it-will-wait-for-new-trump-proposals-on-ending-ukraine-war/articleshow/132606064.cms
Struggle Session,Kunstler.com,2026-07-24T12:39:40Z,“. . .there is no saving the Left. There is only saving America from them.” — Sasha Stone,https://www.kunstler.com/p/struggle-session-330
Programming language file extensions that match ISO 3166-1 alpha-2 country code,Bruh.ltd,2026-07-24T12:34:28Z,Why does this article even exist?,https://www.bruh.ltd/blog/programming-language-file-extensions-that-match-an-iso-3166-1-alpha-2-country-code/
"11 killed in Russian attacks on Ukraine, 6 dead in Ukrainian strikes on Russia",Crypto Briefing,2026-07-24T12:28:30Z,"At least 11 killed in Russian attacks on Ukraine, while Ukraine strikes Russia result in six deaths. Russia entering Sloviansk by December 31, 2026 at 15% YES.
The post 11 killed in Russian attacks on Ukraine, 6 dead in Ukrainian strikes on Russia appeared fi…",https://cryptobriefing.com/11-killed-in-russian-attacks-on-ukraine-6-dead-in-ukrainian-strikes-on-russia/
The Rise of North Korea’s Nuclear-Armed Navy,The Diplomat,2026-07-24T12:26:00Z,North Korea has modified its hierarchy of defense priorities by elevating the importance of the KPAN.,https://thediplomat.com/2026/07/the-rise-of-north-koreas-nuclear-armed-navy/
Lavrov: Russia-China trade set for a new record,Biztoc.com,2026-07-24T12:25:54Z,"Russian Foreign Minister Sergey Lavrov said on Friday that trade between Russia and China was expected to reach a new record by the end of 2026 despite Western measures, TASS reported.""Despite the obs...",https://biztoc.com/x/1f6379ceb5ec4fed
EU hits Russia with massive 21st sanctions package targeting $120B crypto network,Biztoc.com,2026-07-24T12:25:34Z,"EU hits Russia with massive 21st sanctions package targeting $120B crypto network
The EU is considering a ban on third-country crypto services providers for the first time and is targeting 14 crypto companies, which it has not named yet.
- The European Union …",https://biztoc.com/x/84efc24a1ad071b6
Russia to wait for US proposals on ending Ukraine war,Biztoc.com,2026-07-24T12:25:33Z,"Kremlin Press Secretary Dmitry Peskov said on Friday that Russia will wait for the United States to suggest new options for ending the war in Ukraine. ""We will wait for new proposals. The Americans ar...",https://biztoc.com/x/874cc3d8af8b6c60
US Strikes Iran From South to North After Trump Threats Over Red Sea Shipping,Insurance Journal,2026-07-24T12:23:42Z,"U.S. missiles struck targets across Iran, reaching as far as its Caspian coast, on Friday after President Donald Trump vowed “major military punishment” for Tehran and its Houthi allies in Yemen for extending the Middle East war to a second …",https://www.insurancejournal.com/news/international/2026/07/24/878918.htm
Bank of Russia weighs holding rates steady as central bank navigates post-hike easing cycle,Crypto Briefing,2026-07-24T12:19:25Z,"Bank of Russia Governor Nabiullina says policymakers discussed holding interest rates unchanged, signaling caution in the CBR's easing cycle from
The post Bank of Russia weighs holding rates steady as central bank navigates post-hike easing cycle appeared fir…",https://cryptobriefing.com/bank-of-russia-interest-rates-steady-discussion/
The purge of Orban’s Hungary has begun,RT,2026-07-24T12:16:23Z,"Peter Magyar is dismantling Fidesz’s legal, media and financial machinery while building a new order under Western backing Read Full Article at RT.com",https://www.rt.com/news/643374-hungary-magyar-orban-purge/
Trump Says US Sells No Weapons to Ukraine,Sputnikglobe.com,2026-07-24T17:31:00Z,WASHINGTON (Sputnik) - US President Donald Trump said on Friday that the United States does not sell weapons to Ukraine.,https://sputnikglobe.com/20260724/trump-says-us-sells-no-weapons-to-ukraine-1124493169.html
Trump's Saudi Nuclear Deal Fiasco May Finally Push Ally to China and Russia,Biztoc.com,2026-07-24T17:30:00Z,President Donald Trump's decision to impose a heavy post-deal condition on a landmark agreement that would see the United States support Saudi Arabia in establishing a civilian nuclear program has threatened to tank the deal and push the longtime U.S. partner…,https://biztoc.com/x/0e2889f8941b031f
Hacked Hotel Wi-Fi Used to Steal Guests' Logins,PCMag.com,2026-07-24T17:27:04Z,"A cybersecurity vendor suspects Russia compromised Wi-Fi gateways to steal Microsoft 365 logins from corporate employees using the internet at hotels and conference centers.
A spying campaign is hijacking the Wi-Fi at hotels and conference centers in an effor…",https://uk.pcmag.com/networking/166354/hacked-hotel-wi-fi-used-to-steal-guests-logins
New Ukrainian Drone Strikes On Wildberries Warehouses Decimate Empire Of Russia’s Richest Woman,Forbes,2026-07-24T17:26:37Z,Two distribution centers in St. Petersburg went up in smoke Friday; five others were destroyed in week of attacks on billionaire Tatyana Kim’s e-commerce giant.,https://www.forbes.com/sites/christopherhelman/2026/07/24/new-ukrainian-drone-strikes-on-wildberries-warehouses-decimate-empire-of-russias-richest-woman/
Global Risks Heating Up,War on the Rocks,2026-07-24T17:45:02Z,"Welcome to The Adversarial. Every other week, we’ll provide you with expert analysis on America’s greatest challengers: China, Russia, Iran, North Korea, and jihadists. Read more below.***IranThe U.S.-Iranian ceasefire agreed in April began deteriorating — an…",https://warontherocks.com/global-risks-heating-up/
"Trump: Russia, China are staying out of Iran war",Wnd.com,2026-07-24T17:43:10Z,"'Two major countries that people speak of often in terms of Iran are, in my opinion, not participating'",https://www.wnd.com/2026/07/trump-russia-china-are-staying-iran-war/
"Contradicting Hegseth, Trump claims Russia is ‘not participating’ in Iran",Biztoc.com,2026-07-24T17:42:49Z,"Amid new allegations that China and Russia are helping Iran in its ongoing war with the United States, Donald Trump apparently decided to set the record straight — or at least try to.
In a Friday morning statement published to his social media platform, the A…",https://biztoc.com/x/380f8dc1cca68eff
Watch: Russian Retailer's Warehouse On Fire After Ukraine Drone Strikes,Biztoc.com,2026-07-24T17:42:10Z,"A wave of Ukrainian long-range drone strikes targeted key logistical infrastructure inside Russia, sparking major fires at warehouse facilities operated by Wildberries, Russia’s largest e-commerce retailer.
Watch video from Associated Press
Also Read: 
Russia…",https://biztoc.com/x/728e709f6088170e
"Russia hits drone demonstration near Kyiv, killing 10",DW (English),2026-07-24T17:55:00Z,"Ukraine says 10 were killed and around 100 injured in the strike, a day after Zelenskyy met with officials from US arms giant Raytheon. Meanwhile, in St. Petersburg, another Wildberries warehouse came under drone fire.",https://www.dw.com/en/russia-hits-drone-demonstration-near-kyiv-killing-10/a-78105704
Jensen Huang just used his first ever X post to warn the AI industry not to make the mistake that software narrowly avoided in the 1980s,Fortune,2026-07-24T17:51:54Z,"Xi Jinping has called for ""openness"" and ""a symphony of global cooperation,"" and it seems that Jensen Huang agrees.",https://fortune.com/2026/07/24/jensen-huang-open-source-letter-nvidia-kimi/
The Long History of “Russian Aggression” in Europe,Globalresearch.ca,2026-07-24T17:47:46Z,"For over a thousand years, Russia has been portrayed as the “aggressor” even as it repeatedly faced waves of invasions from the West, often sanctioned and framed as holy wars, struggle for “racial purity” and “defense of democracy”. From medieval crusades and…",https://www.globalresearch.ca/the-long-history-of-russian-aggression-in-europe/5934476
Who assassinated Sen. Lindsey Graham? And why?,Activistpost.com,2026-07-24T18:00:00Z,"Did the Zionist state of Israel just assassinate Graham, instead of Trump, as a casus belli to start a full-scale WW3 against Russia? Submitted by A Veteran Intelligence Analyst & Former U.S. Military OfficerSOTN Exclusive Of course, we know that whoever Alex…",https://www.activistpost.com/who-assassinated-sen-lindsey-graham-and-why/
"$4,000 Gold Is Changing Lives Across Central Asia",OilPrice.com,2026-07-24T18:00:00Z,"As the price of gold has hovered around $4,000 an ounce in recent weeks, the men in the small-scale mines north of the village of Soykechar in Uzbekistan have watched every bounce and slide. They pull up apps on their phones that show various price points. Th…",https://oilprice.com/Metals/Gold/4000-Gold-Is-Changing-Lives-Across-Central-Asia.html
Russia's Biggest Black Sea Oil Port Goes Quiet as Drone Threat Grows,OilPrice.com,2026-07-24T18:00:00Z,"Russia's largest Black Sea oil export terminal has effectively gone offline just days after drone attacks shut down the neighboring Caspian Pipeline Consortium terminal, tightening another artery that moves crude onto the global market. The Sheskharis termina…",https://oilprice.com/Latest-Energy-News/World-News/Russias-Biggest-Black-Sea-Oil-Port-Goes-Quiet-as-Drone-Threat-Grows.html
"Venice Biennale President Calls EU Withdrawal of Funding Over Russia ‘Entirely Political, Certainly Not Legal’",ARTnews,2026-07-24T17:58:29Z,The European Union fulfilled its threat to withdraw a €2 million ($2.3 million) grant in response to Russia’s participation earlier this week.,https://www.artnews.com/art-news/news/pietrangelo-buttafuoco-eu-grant-withdrawal-venice-biennale-1234793350/
Lionel Messi and Kylian Mbappe help 2026 World Cup break all-time goals record: How it compares to previous editions,Worldsoccertalk.com,2026-07-24T18:19:49Z,"While Spain ultimately lifted the trophy by defeating Argentina 1-0 in the final, the tournament also achieved a historic feat that will be remembered for years, with the competition setting a benchmark unlike any previous edition. 
Lionel Messi and Kylian Mb…",https://worldsoccertalk.com/news/lionel-messi-and-kylian-mbappe-help-2026-world-cup-break-all-time-goals-record-how-it-compares-to-previous-editions/
Why US' Russia act need not worry India,The Times of India,2026-07-24T18:12:01Z,"The proposed US Sanctioning Russia Act, which could impose tariffs on major buyers of Russian oil and gas, may have limited chances of becoming law. The bill could impact India and China, but political hurdles, waiver provisions and opposition within the Trum…",https://economictimes.indiatimes.com/opinion/et-commentary/why-us-russia-act-need-not-worry-india/articleshow/132612479.cms
Germany Is A Nuclear Power within The European Military Industrial Complex (EMIC),Globalresearch.ca,2026-07-24T18:10:41Z,"Introduction
America’s Peace-Making Bombs
US made tactical B-61 bunker buster nuclear warheads have been stockpiled and deployed for more than 20 years by six European countries including five non-nuclear states, including Germany, Turkey, Belgium, Italy and …",https://www.globalresearch.ca/yes-germany-a-nuclear-power-within-the-european-military-industrial-complex-emic/5934405
Iran's Top Diplomat Berates World for 'Silence' Against America at China's Shanghai Cooperation Org,Breitbart News,2026-07-24T18:07:01Z,"Iran's top diplomat Abbas Araghchi condemned the ""international community"" on Friday for failing to support his country against the United States, addressing a foreign ministers meeting of the Shanghai Cooperation Organization (SCO) that he later claimed full…",https://www.breitbart.com/middle-east/2026/07/24/irans-top-diplomat-berates-world-for-silence-against-america-at-chinas-shanghai-cooperation-org/
2 U’khand brothers missing in Russia for 20 days,The Times of India,2026-07-24T18:06:55Z,Pithoragarh brothers Anand and Bhupendra Karki missing in Russia for 3 weeks after alleged agent scam; family urges Uttarakhand CM Dhami for rescue.,https://timesofindia.indiatimes.com/city/dehradun/2-ukhand-brothers-missing-in-russia-for-20-days/articleshow/132612415.cms
